order_id;product_id;product_id_valid;product_name;category;supplier_name;quantity;unit_price;total_amount_corrected;currency;order_date;delivery_date;country;city;postal_code;order_status;payment_method;warehouse_code;lead_time_days;discount_pct;customer_email;customer_rating
ORD-000716;PRD-0014;t;Industrial Drill;Electronics;FastShip Colombia;431.00;1697.68;731700.08;BRL;30/06/2022;20/08/2022;Peru;Lima;;In Transit;PayPal;WH-CAL-03;3.00;24.20;ana.m@yahoo.com;2.60
ORD-000717;PRD-0004;t;Industrial Drill;Personal Care;Logistics Pro S.A.;380.00;492.55;187169.00;COP;5/01/2024;30/06/2024;Chile;ConcepciÃ³n;;Cancelled;Cash;WH-SCL-05;6.00;36.80;carlos.r@outlook.com;4.80
ORD-000718;PRD-0016;t;Safety Gloves L;Apparel;Andean Freight Co.;389.00;1251.81;486954.09;USD;13/12/2024;24/01/2025;Chile;ValparaÃ­so;;Pending;Bank Transfer;WH-CAL-03;21.00;34.80;sofia.v@yahoo.com;1.70
ORD-000719;PRD-0032;t;Bluetooth Speaker;Industrial;Andean Freight Co.;489.00;1586.83;775959.87;COP;25/04/2023;13/05/2023;Peru;Lima;;In Transit;PayPal;WH-BOG-01;1.00;8.30;john.d@outlook.com;2.20
ORD-000720;PRD-0017;t;Protein Powder 2kg;Personal Care;Global Cargo Ltda;210.00;2339.83;491364.30;USD;18/06/2024;4/08/2024;Peru;Cusco;;Pending;Cash;WH-CAL-03;29.00;25.30;john.d@company.co;2.30
ORD-000721;PRD-0031;t;Protein Powder 2kg;Apparel;Andean Freight Co.;470.00;2082.35;978704.50;COP;17/09/2022;20/09/2022;Colombia;BogotÃ¡;;Delivered;PayPal;WH-BOG-01;37.00;7.40;sofia.v@company.co;2.00
ORD-000722;P-123;f;Industrial Drill;Food & Beverage;Pacific Trade SAS;259.00;1761.30;456176.70;USD;11/12/2024;21/01/2025;Peru;Cusco;;Cancelled;PayPal;WH-BOG-01;15.00;29.00;ana.m@gmail.com;3.00
ORD-000723;PRD-0001;t;Laptop Pro 15;Electronics;Andean Freight Co.;396.00;1323.05;523927.80;COP;8/01/2023;31/01/2023;Chile;ValparaÃ­so;;Unknown;Credit Card;WH-BOG-01;14.00;38.30;john.d@outlook.com;4.40
ORD-000724;PRD-0033;t;LED Strip 5m;Food & Beverage;Pacific Trade SAS;321.00;1549.94;497530.74;USD;17/12/2023;20/12/2023;Peru;Lima;;Pending;Bank Transfer;WH-MED-02;22.00;32.60;sofia.v@yahoo.com;2.00
ORD-000725;PRD-0013;t;Bluetooth Speaker;Apparel;Andean Freight co.;441.00;313.44;138227.04;BRL;21/05/2024;20/07/2024;Peru;Arequipa;;In Transit;Cash;WH-CAL-03;43.00;26.40;;4.00
ORD-000726;PRD-0003;t;LED Strip 5m;Apparel;Pacific Trade SAS;109.00;2177.72;237371.48;USD;19/09/2024;;Brasil;Rio de Janeiro;;Returned;PayPal;WH-SCL-05;3.00;36.30;;4.50
ORD-000727;PRD-0032;t;LED Strip 5m;Personal Care;Logistics Pro S.A.;423.00;1323.05;559650.15;BRL;28/12/2024;24/02/2025;Chile;ConcepciÃ³n;;Delivered;Credit Card;WH-LIM-04;29.00;14.00;ana.m@company.co;4.00
ORD-000728;PRD-0032;t;Mechanical Keyboard;Food & Beverage;Logistics Pro S.A.;232.00;228.43;52995.76;BRL;17/03/2022;9/05/2022;Brasil;Rio de Janeiro;;Pending;Cash;WH-CAL-03;41.00;16.60;john.d@outlook.com;4.50
ORD-000729;PRD-0030;t;Solar Panel 250W;Industrial;Pacific Trade SAS;377.00;1676.94;632206.38;USD;29/09/2023;26/11/2023;Mexico;Ciudad de MÃ©xico;;In Transit;Cash;WH-MED-02;10.00;10.20;john.d@gmail.com;4.70
ORD-000730;PRD-0050;t;Wireless Headset;Personal Care;Global Cargo Ltda;259.00;517.78;134105.02;COP;10/03/2023;26/04/2023;Peru;Arequipa;;Cancelled;PayPal;WH-CAL-03;33.00;23.20;luis.p@company.co;3.70
ORD-000731;PRD-0039;t;Bluetooth Speaker;Industrial;Andean Freight Co.;210.00;2192.25;460372.50;BRL;15/05/2024;29/05/2024;Mexico;Ciudad de MÃ©xico;;Returned;Unknown;WH-MED-02;13.00;31.80;carlos.r@gmail.com;1.00
ORD-000732;PRD-0004;t;Office Chair Ergonomic;Personal Care;FastShip Colombia;124.00;1214.29;150571.96;MXN;22/06/2022;;Chile;Santiago;;Delivered;Credit Card;WH-MED-02;32.00;5.80;sofia.v@yahoo.com;1.40
ORD-000733;PRD-0003;t;Running Shoes M;Food & Beverage;Logistics Pro S.A.;255.00;222353.23;56700073.65;USD;5/09/2024;3/10/2024;Peru;Lima;;Returned;PayPal;WH-MED-02;15.00;21.00;john.d@yahoo.com;3.00
ORD-000734;PRD-0004;t;Industrial Drill;Industrial;FastShip Colombia;168.00;1337.98;224780.64;COP;11/12/2022;6/02/2023;Mexico;Ciudad de MÃ©xico;;In Transit;Cash;WH-SCL-05;36.00;11.80;maria.g@gmail.com;3.40
ORD-000735;P-123;f;LED Strip 5m;Food & Beverage;Andean Freight Co.;185.00;703.96;130232.60;BRL;1/10/2024;;Peru;Cusco;;Delivered;Bank Transfer;WH-MED-02;33.00;20.40;john.d@company.co;1.30
ORD-000736;PRD-0040;t;LED Strip 5m;Apparel;FastShip Colombia;28.00;1859.39;52062.92;COP;19/04/2023;23/04/2023;Mexico;Ciudad de MÃ©xico;;Returned;PayPal;WH-CAL-03;41.00;2.90;;4.10
ORD-000737;PRD-0023;t;Wireless Headset;Food & Beverage;FastShip Colombia;334.00;2321.50;775381.00;BRL;20/07/2022;6/09/2022;Mexico;Ciudad de MÃ©xico;;Cancelled;Cash;WH-BOG-01;22.00;19.80;ana.m@outlook.com;2.90
ORD-000738;PRD-0034;t;Bluetooth Speaker;Personal Care;Logistics Pro S.A.;371.00;1254.37;465371.27;BRL;19/06/2024;18/08/2024;Colombia;MedellÃ­n;;Pending;Credit Card;WH-CAL-03;42.00;29.60;;2.50
ORD-000739;PRD-0008;t;Office Chair Ergonomic;Electronics;Logistics Pro S.A.;259.00;2387.77;618432.43;USD;3/04/2022;23/04/2022;Brasil;SÃ£o Paulo;;Cancelled;Bank Transfer;WH-LIM-04;45.00;28.30;john.d@company.co;2.70
ORD-000740;PRD-0010;t;Wireless Headset;Food & Beverage;Logistics Pro S.A.;414.00;1571.64;650658.96;MXN;15/05/2024;9/07/2024;Peru;Lima;;Cancelled;Cash;WH-LIM-04;19.00;8.50;carlos.r@yahoo.com;4.50
ORD-000741;PRD-0044;t;Laptop Pro 15;Electronics;Pacific Trade SAS;58.00;39.16;2271.28;MXN;4/08/2023;20/08/2023;Mexico;Monterrey;;Cancelled;PayPal;WH-SCL-05;24.00;32.30;john.d@gmail.com;3.00
ORD-000742;PRD-0048;t;Office Chair Ergonomic;Industrial;Unknown;371.00;878.50;325923.50;USD;22/12/2024;16/01/2025;Colombia;BogotÃ¡;;In Transit;PayPal;WH-SCL-05;45.00;25.50;sofia.v@company.co;3.00
ORD-000743;PRD-0042;t;Laptop Pro 15;Electronics;Logistics Pro S.A.;77.00;2389.15;183964.55;BRL;8/10/2022;23/11/2022;Brasil;Rio de Janeiro;;Cancelled;Cash;WH-MED-02;13.00;19.70;maria.g@gmail.com;3.40
ORD-000744;PRD-0016;t;Protein Powder 2kg;Electronics;FastShip Colombia;70.00;2381.05;166673.50;USD;16/01/2024;29/02/2024;Peru;Cusco;;In Transit;PayPal;WH-MED-02;28.00;2.90;john.d@gmail.com;3.60
ORD-000745;PROD-001;f;Safety Gloves L;Food & Beverage;Pacific Trade SAS;88.00;574.23;50532.24;BRL;26/05/2023;11/07/2023;Chile;ConcepciÃ³n;;Cancelled;Unknown;WH-LIM-04;40.00;39.50;luis.p@yahoo.com;3.50
ORD-000746;PRD-0005;t;Industrial Drill;Personal Care;Pacific Trade SAS;259.00;2220.30;575057.70;USD;16/07/2022;20/07/2022;Chile;Santiago;;Pending;PayPal;Unknown;23.00;20.80;luis.p@gmail.com;3.00
ORD-000747;PRD-0042;t;Mechanical Keyboard;Apparel;Andean Freight Co.;264.00;2480.30;654799.20;MXN;26/04/2023;15/06/2023;Peru;Arequipa;;Delivered;Bank Transfer;WH-BOG-01;28.00;39.60;maria.g@gmail.com;4.40
ORD-000748;PRD-0048;t;Office Chair Ergonomic;Electronics;FastShip Colombia;290.00;848.80;246152.00;USD;15/10/2024;28/11/2024;Peru;Cusco;;Delivered;Bank Transfer;WH-MED-02;31.00;38.50;john.d@outlook.com;4.80
ORD-000749;PRD-0039;t;Laptop Pro 15;Food & Beverage;Andean Freight co.;496.00;2335.56;1158437.76;MXN;3/07/2024;19/08/2024;Peru;Lima;;PENDING;Cash;WH-CAL-03;27.00;0.40;sofia.v@company.co;3.40
ORD-000750;PRD-0002;t;Office Chair Ergonomic;Food & Beverage;Pacific Trade SAS;19457.00;1086.32;21136528.24;USD;28/01/2022;30/01/2022;Peru;Arequipa;;Returned;Cash;WH-LIM-04;2.00;23.20;ana.m@yahoo.com;1.80
ORD-000751;PRD-0012;t;Coffee Maker 12cup;Apparel;Logistics Pro S.A.;324.00;701.22;227195.28;COP;26/07/2024;;Brasil;Rio de Janeiro;;Returned;Credit Card;WH-CAL-03;35.00;35.30;sofia.v@outlook.com;3.20
ORD-000752;PRD-0016;t;Protein Powder 2kg;Industrial;Andean Freight Co.;439.00;1347.36;591491.04;BRL;20/09/2023;18/10/2023;Peru;Cusco;;Returned;Cash;WH-MED-02;40.00;34.60;carlos.r@outlook.com;1.50
ORD-000753;PRD-0028;t;Mechanical Keyboard;Industrial;Global Cargo Ltda;57.00;2119.39;120805.23;MXN;7/02/2022;26/02/2022;Brasil;Brasil;;Pending;PayPal;WH-CAL-03;36.00;13.50;sofia.v@company.co;4.90
ORD-000754;PRD-0017;t;Wireless Headset;Personal Care;Andean Freight Co.;429.00;443.95;190454.55;BRL;2/09/2024;5/10/2024;Colombia;BogotÃ¡;;Delivered;Cash;WH-MED-02;20.00;17.30;john.d@outlook.com;3.00
ORD-000755;PRD-0040;t;Bluetooth Speaker;Food & Beverage;FastShip Colombia;307.00;1477.36;453549.52;COP;26/02/2022;4/04/2022;Brasil;Rio de Janeiro;;Returned;Bank Transfer;WH-MED-02;31.00;29.80;luis.p@outlook.com;2.20
ORD-000756;PRD-0004;t;Mechanical Keyboard;Industrial;Logistics Pro S.A.;184.00;399.06;73427.04;MXN;18/09/2023;4/10/2023;Mexico;Monterrey;;Cancelled;Bank Transfer;WH-SCL-05;39.00;21.10;ana.m@company.co;3.50
ORD-000757;P-123;f;Mechanical Keyboard;Personal Care;FastShip Colombia;39.00;1323.05;51598.95;USD;17/01/2022;22/01/2022;Brasil;BrasÃ­lia;;In Transit;PayPal;WH-SCL-05;21.00;20.40;sofia.v@gmail.com;2.20
ORD-000758;PRD-0006;t;Safety Gloves L;Electronics;Global Cargo Ltda;488.00;1323.05;645648.40;USD;30/06/2024;23/08/2024;Colombia;Calle 101;;Delivered;Bank Transfer;WH-CAL-03;-10.00;15.30;ana.m@company.co;1.30
ORD-000759;PRD-0035;t;Mechanical Keyboard;Electronics;Logistics Pro S.A.;458.00;285.70;130850.60;BRL;30/04/2022;26/05/2022;Brasil;Rio de Janeiro;;Cancelled;Cash;WH-CAL-03;23.00;20.40;john.d@gmail.com;3.80
ORD-000760;PRD-0047;t;Protein Powder 2kg;Personal Care;Logistics Pro S.A.;196.00;193.72;37969.12;MXN;27/12/2023;7/01/2024;Chile;ValparaÃ­so;;Pending;Cash;WH-MED-02;10.00;25.20;john.d@gmail.com;3.70
ORD-000761;PRD-0012;t;Running Shoes M;Industrial;Global Cargo Ltda;259.00;18.92;4900.28;USD;18/06/2024;23/07/2024;Mexico;Monterrey;;In Transit;PayPal;WH-BOG-01;30.00;1.20;;4.80
ORD-000762;PRD-0001;t;Laptop Pro 15;Apparel;Global Cargo Ltda;247.00;1721.71;425262.37;COP;22/04/2023;9/05/2023;Chile;Santiago;;In Transit;PayPal;WH-LIM-04;45.00;23.00;john.d@outlook.com;4.10
ORD-000763;PRD-0035;t;Laptop Pro 15;Industrial;FastShip Colombia;77.00;179.31;13806.87;USD;26/03/2024;10/04/2024;Chile;ConcepciÃ³n;;Cancelled;Credit Card;WH-SCL-05;23.00;34.90;carlos.r@yahoo.com;3.10
ORD-000764;PRD-0004;t;Bluetooth Speaker;Electronics;Logistics Pro S.A.;477.00;1625.36;775296.72;COP;8/12/2023;;Peru;Cusco;;In Transit;Bank Transfer;WH-CAL-03;21.00;0.10;sofia.v@company.co;4.40
ORD-000765;PRD-0001;t;Coffee Maker 12cup;Food & Beverage;Logistics Pro S.A.;259.00;1141.34;295607.06;USD;21/01/2023;;Colombia;BogotÃ¡;;Pending;Cash;WH-SCL-05;23.00;1.00;john.d@gmail.com;1.10
ORD-000766;PRD-0024;t;Office Chair Ergonomic;Apparel;Logistics Pro S.A.;397.00;2458.55;976044.35;MXN;29/06/2022;5/07/2022;Mexico;Monterrey;;Delivered;Cash;WH-SCL-05;10.00;5.80;luis.p@outlook.com;1.80
ORD-000767;PRD-0024;t;Wireless Headset;Electronics;Logistics Pro S.A.;105.00;220.94;23198.70;USD;31/03/2023;19/04/2023;Brasil;Rio de Janeiro;;Delivered;Cash;WH-CAL-03;8.00;23.30;ana.m@yahoo.com;2.80
ORD-000768;PRD-0027;t;Safety Gloves L;Apparel;Global Cargo Ltda;355.00;1655.23;587606.65;MXN;25/02/2022;7/03/2022;Brasil;Brasil;;Cancelled;PayPal;WH-MED-02;30.00;24.20;luis.p@gmail.com;3.10
ORD-000769;PRD-0010;t;Safety Gloves L;Electronics;Andean Freight co.;352.00;993.45;349694.40;BRL;21/01/2023;6/03/2023;Colombia;Cali;;Delivered;PayPal;WH-SCL-05;32.00;34.60;john.d@company.co;4.10
ORD-000770;PRD-0011;t;LED Strip 5m;Industrial;FastShip Colombia;372.00;1323.05;492174.60;MXN;12/06/2023;18/07/2023;Brasil;BrasÃ­lia;;Pending;PayPal;WH-LIM-04;5.00;1.20;ana.m@outlook.com;3.30
ORD-000771;PRD-0041;t;Laptop Pro 15;Unknown;FastShip Colombia;124.00;2186.86;271170.64;USD;15/11/2023;20/12/2023;Mexico;Guadalajara;;In Transit;Credit Card;WH-LIM-04;39.00;10.10;luis.p@yahoo.com;3.60
ORD-000772;PRD-0009;t;Laptop Pro 15;Industrial;Andean Freight Co.;259.00;968.56;250857.04;BRL;11/12/2024;;Brasil;BrasÃ­lia;;Pending;PayPal;WH-MED-02;30.00;16.80;sofia.v@gmail.com;1.90
ORD-000773;PRD-0015;t;Solar Panel 250W;Apparel;Pacific Trade SAS;332.00;1056.06;350611.92;USD;4/05/2022;6/05/2022;Chile;ValparaÃ­so;;Pending;Bank Transfer;WH-CAL-03;-4.00;5.90;ana.m@gmail.com;4.10
ORD-000774;PRD-0001;t;Laptop Pro 15;Personal Care;Global Cargo Ltda;266.00;1839.31;489256.46;COP;1/09/2022;;Brasil;BrasÃ­lia;;Cancelled;Bank Transfer;WH-MED-02;26.00;16.00;ana.m@gmail.com;4.60
ORD-000775;PRD-0006;t;Safety Gloves L;Food & Beverage;Logistics Pro S.A.;216.00;1440.39;311124.24;MXN;15/10/2022;13/12/2022;Brasil;Rio de Janeiro;;Pending;PayPal;WH-619;23.00;36.10;john.d@outlook.com;2.30
ORD-000776;PRD-0017;t;Mechanical Keyboard;Personal Care;FastShip Colombia;483.00;619.01;298981.83;BRL;26/07/2024;14/09/2024;Mexico;Ciudad de MÃ©xico;;Cancelled;PayPal;WH-BOG-01;31.00;25.50;luis.p@company.co;3.00
ORD-000777;PRD-0037;t;Laptop Pro 15;Electronics;Global Cargo Ltda;261.00;1591.96;415501.56;COP;17/05/2024;25/06/2024;Mexico;Monterrey;;PENDING;PayPal;WH-CAL-03;17.00;14.00;sofia.v@yahoo.com;2.10
ORD-000778;PRD-0045;t;Laptop Pro 15;Apparel;FastShip Colombia;231.00;2142.92;495014.52;COP;10/09/2022;21/10/2022;Mexico;Monterrey;;Returned;Cash;WH-SCL-05;30.00;19.50;carlos.r@outlook.com;4.70
ORD-000779;PRD-0029;t;Running Shoes M;Apparel;FastShip Colombia;379.00;1978.91;750006.89;BRL;10/10/2024;21/11/2024;Chile;Santiago;;Returned;Cash;WH-SCL-05;33.00;28.70;ana.m@yahoo.com;3.00
ORD-000780;PRD-0039;t;Mechanical Keyboard;Industrial;Andean Freight Co.;493.00;2352.25;1159659.25;COP;4/09/2023;29/09/2023;Peru;Arequipa;;In Transit;Credit Card;WH-MED-02;43.00;35.50;ana.m@gmail.com;4.80
ORD-000781;PRD-0004;t;LED Strip 5m;Electronics;Andean Freight Co.;285.00;423.57;120717.45;MXN;28/02/2024;27/04/2024;Chile;Santiago;;Pending;Cash;WH-LIM-04;29.00;29.30;john.d@outlook.com;3.30
ORD-000782;PRD-0044;t;Bluetooth Speaker;Apparel;Pacific Trade SAS;73.00;2110.27;154049.71;BRL;17/12/2024;21/12/2024;Colombia;BogotÃ¡;;Delivered;Bank Transfer;WH-LIM-04;23.00;11.10;carlos.r@company.co;4.20
ORD-000783;PRD-0004;t;Mechanical Keyboard;Unknown;Global Cargo Ltda;356.00;2115.75;753207.00;BRL;30/01/2023;2/03/2023;Colombia;MedellÃ­n;;Returned;Credit Card;WH-MED-02;20.00;28.10;sofia.v@gmail.com;4.80
ORD-000784;PRD-0030;t;Safety Gloves L;Food & Beverage;Andean Freight Co.;297.00;947.69;281463.93;USD;14/04/2022;23/05/2022;Peru;Arequipa;;Returned;Credit Card;WH-SCL-05;29.00;4.20;ana.m@gmail.com;3.20
ORD-000785;PRD-0005;t;Wireless Headset;Electronics;Pacific Trade SAS;261.00;1140.90;297774.90;BRL;1/06/2024;18/06/2024;Mexico;Ciudad de MÃ©xico;;PENDING;Cash;WH-BOG-01;14.00;29.10;ana.m@company.co;1.10
ORD-000786;PRD-0019;t;Running Shoes M;Electronics;Andean Freight Co.;340.00;2266.26;770528.40;USD;2/04/2023;12/05/2023;Colombia;BogotÃ¡;;Returned;Credit Card;WH-BOG-01;19.00;13.90;carlos.r@yahoo.com;3.30
ORD-000787;PRD-0041;t;Office Chair Ergonomic;Personal Care;Unknown;26.00;2231.88;58028.88;USD;28/05/2024;14/07/2024;Colombia;MedellÃ­n;;Pending;Credit Card;WH-BOG-01;34.00;6.10;;3.40
ORD-000788;PRD-0012;t;Coffee Maker 12cup;Electronics;Pacific Trade SAS;223.00;762.85;170115.55;USD;8/07/2023;2/09/2023;Mexico;Ciudad de MÃ©xico;;Delivered;PayPal;WH-SCL-05;29.00;30.40;john.d@yahoo.com;4.00
ORD-000789;PRD-0045;t;Coffee Maker 12cup;Personal Care;Global Cargo Ltda;52.00;530.75;27599.00;MXN;24/05/2023;24/06/2023;Chile;ConcepciÃ³n;;Pending;Cash;WH-MED-02;45.00;22.80;luis.p@company.co;3.00
ORD-000790;PRD-0001;t;Running Shoes M;Food & Beverage;Global Cargo Ltda;440.00;916.46;403242.40;COP;23/01/2023;25/01/2023;Brasil;Rio de Janeiro;;Returned;Cash;WH-MED-02;43.00;18.40;john.d@yahoo.com;1.10
ORD-000791;PRD-0050;t;Office Chair Ergonomic;Industrial;Andean Freight Co.;377.00;1477.33;556953.41;USD;13/11/2023;12/01/2024;Colombia;Cali;;In Transit;PayPal;WH-CAL-03;32.00;32.30;john.d@company.co;3.00
ORD-000792;PRD-0018;t;Running Shoes M;Apparel;Andean Freight Co.;452.00;1427.90;645410.80;MXN;28/11/2023;10/01/2024;Chile;ConcepciÃ³n;;Returned;PayPal;WH-809;45.00;30.00;sofia.v@gmail.com;3.60
ORD-000793;PRD-0041;t;Laptop Pro 15;Apparel;Pacific Trade SAS;259.00;1909.70;494612.30;USD;11/12/2024;12/12/2024;Brasil;SÃ£o Paulo;;Cancelled;Unknown;WH-BOG-01;36.00;31.30;ana.m@yahoo.com;4.40
ORD-000794;PRD-0032;t;Running Shoes M;Electronics;Pacific Trade SAS;124.00;2421.57;300274.68;MXN;28/12/2022;15/02/2023;Chile;ValparaÃ­so;;Delivered;Bank Transfer;WH-LIM-04;20.00;5.20;ana.m@gmail.com;3.80
ORD-000795;PRD-0021;t;Solar Panel 250W;Food & Beverage;Andean Freight Co.;444.00;2221.04;986141.76;COP;18/07/2022;;Peru;Lima;;Cancelled;Bank Transfer;WH-BOG-01;3.00;26.10;luis.p@outlook.com;3.00
ORD-000796;PRD-0025;t;Office Chair Ergonomic;Industrial;FastShip Colombia;293.00;762238.26;223335810.18;MXN;14/04/2023;16/04/2023;Mexico;Guadalajara;;Returned;Credit Card;WH-CAL-03;22.00;5.00;carlos.r@yahoo.com;3.00
ORD-000797;PRD-0037;t;LED Strip 5m;Personal Care;FastShip Colombia;186.00;1472.17;273823.62;USD;26/02/2022;24/03/2022;Peru;Lima;;Returned;Credit Card;WH-BOG-01;41.00;33.70;sofia.v@outlook.com;1.20
ORD-000798;PRD-0039;t;Laptop Pro 15;Food & Beverage;Pacific Trade SAS;250.00;304.36;76090.00;COP;9/03/2024;19/04/2024;Brasil;Rio de Janeiro;;Returned;Cash;WH-LIM-04;41.00;20.00;;3.20
ORD-000799;PRD-0041;t;Office Chair Ergonomic;Unknown;FastShip Colombia;237.00;192.74;45679.38;USD;21/01/2023;8/03/2023;Chile;Santiago;;Cancelled;Bank Transfer;WH-308;15.00;11.20;ana.m@outlook.com;3.60
ORD-000800;PRD-0003;t;Wireless Headset;Electronics;Logistics Pro S.A.;104.00;237.80;24731.20;USD;11/12/2023;1/04/2024;Colombia;Colombia;;IN TRANSIT;Bank Transfer;WH-SCL-05;40.00;36.20;;4.10
ORD-000801;PRD-0018;t;Mechanical Keyboard;Food & Beverage;Andean Freight Co.;30.00;2214.82;66444.60;COP;31/12/2023;;Chile;ConcepciÃ³n;;Unknown;Cash;WH-MED-02;21.00;9.80;sofia.v@company.co;4.90
ORD-000802;PRD-0034;t;Laptop Pro 15;Personal Care;Global Cargo Ltda;376.00;1407.22;529114.72;USD;30/08/2024;9/09/2024;Colombia;Cali;;Unknown;Unknown;WH-LIM-04;32.00;12.30;ana.m@gmail.com;2.70
ORD-000803;PRD-0016;t;Office Chair Ergonomic;Food & Beverage;Global Cargo Ltda;378.00;422.66;159765.48;USD;26/01/2023;;Colombia;MedellÃ­n;;Delivered;Cash;WH-MED-02;-3.00;9.20;ana.m@company.co;4.00
ORD-000804;PRD-0021;t;Bluetooth Speaker;Electronics;Andean Freight co.;24.00;1270.22;30485.28;MXN;6/06/2024;;Brasil;BrasÃ­lia;;In Transit;PayPal;WH-SCL-05;30.00;1.40;maria.g@company.co;3.80
ORD-000805;PRD-0009;t;Wireless Headset;Electronics;Unknown;404.00;206.86;83571.44;COP;4/09/2024;1/10/2024;Mexico;Monterrey;;In Transit;Credit Card;WH-MED-02;45.00;37.30;carlos.r@company.co;1.30
ORD-000806;PRD-0030;t;Running Shoes M;Electronics;Global Cargo Ltda;301.00;1330.06;400348.06;COP;5/11/2023;24/12/2023;Mexico;Ciudad de MÃ©xico;;Returned;PayPal;WH-CAL-03;38.00;37.90;maria.g@outlook.com;1.30
ORD-000807;PRD-0050;t;Wireless Headset;Electronics;Logistics Pro S.A.;142.00;2219.00;315098.00;COP;18/03/2022;14/04/2022;Chile;ConcepciÃ³n;;Cancelled;PayPal;WH-MED-02;29.00;28.10;sofia.v@outlook.com;3.30
ORD-000808;PRD-0050;t;Protein Powder 2kg;Food & Beverage;Andean Freight Co.;428.00;2152.28;921175.84;BRL;16/07/2024;19/08/2024;Mexico;Guadalajara;;Cancelled;Bank Transfer;WH-SCL-05;40.00;11.30;maria.g@outlook.com;1.60
ORD-000809;PRD-0012;t;Bluetooth Speaker;Electronics;Logistics Pro S.A.;302.00;2482.13;749603.26;COP;2/10/2024;30/10/2024;Colombia;MedellÃ­n;;Delivered;Credit Card;WH-BOG-01;33.00;27.10;carlos.r@yahoo.com;1.70
ORD-000810;PRD-0026;t;Industrial Drill;Personal Care;Pacific Trade SAS;259.00;1323.05;342669.95;USD;22/11/2023;26/12/2023;Brasil;BrasÃ­lia;;Cancelled;PayPal;WH-BOG-01;6.00;32.20;john.d@company.co;1.30
ORD-000811;PRD-0025;t;Bluetooth Speaker;Food & Beverage;Andean Freight Co.;191.00;2033.11;388324.01;BRL;30/03/2024;15/05/2024;Colombia;MedellÃ­n;;Delivered;Credit Card;WH-CAL-03;7.00;4.80;ana.m@gmail.com;3.40
ORD-000812;PRD-0045;t;Coffee Maker 12cup;Apparel;Andean Freight Co.;426.00;107.10;45624.60;BRL;26/09/2022;7/11/2022;Brasil;BrasÃ­lia;;Delivered;Cash;WH-CAL-03;30.00;19.50;sofia.v@yahoo.com;4.50
ORD-000813;PRD-0006;t;Bluetooth Speaker;Personal Care;Logistics Pro S.A.;84.00;2255.88;189493.92;COP;12/02/2024;20/03/2024;Mexico;Guadalajara;;Returned;PayPal;Unknown;15.00;38.20;john.d@gmail.com;1.20
ORD-000814;PRD-0030;t;Coffee Maker 12cup;Apparel;FastShip Colombia;236.00;2262.55;533961.80;COP;11/09/2022;12/09/2022;Chile;ConcepciÃ³n;;Pending;Credit Card;Unknown;32.00;20.40;carlos.r@yahoo.com;4.20
ORD-000815;PRD-0026;t;Protein Powder 2kg;Industrial;Andean Freight Co.;35.00;1101.90;38566.50;USD;6/04/2024;25/05/2024;Mexico;Ciudad de MÃ©xico;;In Transit;PayPal;WH-SCL-05;40.00;32.40;carlos.r@outlook.com;4.20
ORD-000816;PRD-0042;t;Industrial Drill;Industrial;Logistics Pro S.A.;460.00;2293.22;1054881.20;USD;29/12/2023;31/12/2023;Brasil;Rio de Janeiro;;Delivered;Bank Transfer;WH-CAL-03;18.00;12.50;john.d@yahoo.com;1.40
ORD-000817;PRD-0047;t;Bluetooth Speaker;Apparel;Pacific Trade SAS;408.00;1038.35;423646.80;COP;16/01/2024;21/01/2024;Colombia;BogotÃ¡;;Cancelled;Bank Transfer;WH-MED-02;28.00;14.50;sofia.v@gmail.com;4.90
ORD-000818;PRD-0017;t;Coffee Maker 12cup;Personal Care;Pacific Trade SAS;154.00;852.43;131274.22;COP;4/12/2023;1/01/2024;Peru;Cusco;;Delivered;Credit Card;WH-SCL-05;22.00;30.60;john.d@gmail.com;3.00
ORD-000819;PRD-0009;t;LED Strip 5m;Food & Beverage;Global Cargo Ltda;331.00;1806.44;597931.64;BRL;15/11/2022;30/11/2022;Chile;ValparaÃ­so;;Pending;Bank Transfer;WH-CAL-03;11.00;8.40;carlos.r@company.co;2.40
ORD-000820;PRD-9999;t;Safety Gloves L;Apparel;FastShip Colombia;394.00;1813.44;714495.36;MXN;16/10/2024;2/12/2024;Mexico;Ciudad de MÃ©xico;;Pending;Credit Card;WH-SCL-05;29.00;7.50;carlos.r@outlook.com;2.00
ORD-000821;PRD-0044;t;Office Chair Ergonomic;Personal Care;Global Cargo Ltda;259.00;397.63;102986.17;BRL;15/08/2024;;Colombia;Cali;;Cancelled;Credit Card;WH-BOG-01;22.00;5.10;luis.p@gmail.com;1.10
ORD-000822;PRD-0035;t;Coffee Maker 12cup;Electronics;Global Cargo Ltda;72607.00;2272.77;165019011.39;USD;5/09/2022;18/09/2022;Mexico;Monterrey;;Cancelled;Cash;WH-BOG-01;26.00;19.30;luis.p@yahoo.com;1.50
ORD-000823;PRD-0000;t;Office Chair Ergonomic;Apparel;Logistics Pro S.A.;269.00;1424.01;383058.69;USD;24/02/2024;13/03/2024;Chile;ValparaÃ­so;;In Transit;PayPal;WH-CAL-03;18.00;1.90;sofia.v@yahoo.com;3.50
