order_id,product_id,product_name,category,supplier_name,quantity,unit_price,total_amount,currency,order_date,delivery_date,country,address,order_status,payment_method,warehouse_code,lead_time_days,discount_pct,customer_email,customer_rating
ORD-000725,PRD-0013,Bluetooth Speaker,Apparel,Andean Freight co.,441.0,313.44,138227.04,BRL,2024-05-21,2024-07-20,Peru,Arequipa,In Transit,Cash,WH-CAL-03,43.0,26.4,,4.0
ORD-000726,PRD-0036,Office Chair Ergonomic,Food & Beverage,Global Cargo Ltda,77.0,289.78,22313.06,USD,2024-08-14,2024-09-03,Colombia,Bogotá,Delivered,Cash,WH-BOG-01,18.0,1.8,,3.5
ORD-000726,PRD-0003,LED Strip 5m,Apparel,Pacific Trade SAS,109.0,2177.72,237371.48,USD,2024-09-19,,Brasil,Brasil | Rio de Janeiro | 01310-100,Returned,PayPal,WH-SCL-05,3.0,36.3,,4.5
ORD-000727,PRD-0032,LED Strip 5m,Personal Care,Logistics Pro S.A.,423.0,1323.045,-173265.03,BRL,2024-12-28,2025-02-24,Chile,Concepción,Delivered,Credit Card,WH-LIM-04,29.0,14.0,ana.m@company.co,4.0
ORD-000728,PRD-0032,Mechanical Keyboard,Food & Beverage,Logisticss Pro S.A.,232.0,228.43,52995.76,BRL,2022-03-17,2022-05-09,Brasil,Rio de Janeiro,Pending,Cash,WH-CAL-03,41.0,16.6,john.d@outlook.com,4.5
ORD-000729,PRD-0030,Solar Panel 250W,Industrial,Pacific Trade SAS,377.0,1676.94,40082.58,USD,2023-09-29,2023-11-26,Mexico,Ciudad de México,In Transit,Cash,WH-MED-02,10.0,10.2,john.d@gmail.com,4.7
ORD-000730,PRD-0050,Wireless Headset,Personal Care,Global Cargo Ltda,259.0,517.78,,COP,2023-03-10,2023-04-26,Peru,Arequipa,Cancelled,PayPal,WH-CAL-03,33.0,23.2,luis.p@company.co,3.7
ORD-000731,PRD-0039,Bluetooth Speaker,Industriall,Andean Freight Co.,210.0,2192.25,460372.5,BRL,2024-05-15,2024-05-29,Mexico,Mexico | Ciudad de México | 06600,Returned,Unknown,WH-MED-02,13.0,31.8,carlos.r@gmail.com,1.0
ORD-000732,PRD-0004,Office Chair Ergonomic,Personal Care,FastShip Colombia,124.0,1214.29,150571.96,MXN,2022-06-22,,Chile,Santiago,Delivered,Credit Card,WH-MED-02,32.0,5.8,sofia.v@yahoo.com,1.4
ORD-000733,PRD-0003,Running Shoes M,Food and Beverage,LOGISTICS PRO S.A.,255.0,222353.23,56700073.65,USD,2024-09-05,2024-10-03,Peru,Lima,Returned,PayPal,WH-MED-02,15.0,21.0,john.d@yahoo.com,3.0
ORD-000734,PRD-0004,Industrial Drill,Industrial,FastShip Colombia,168.0,1337.98,224780.64,COP,2022-12-11,2023-02-06,Mexico,Ciudad de México,In Transit,Cash,WH-SCL-05,36.0,11.8,maria.g@gmail.com,3.4
ORD-000735,P-123,LED Strip 5m,Food & Beverage,Andean Freight Co.,185.0,703.96,130232.6,BRL,2024-10-01,,Peru,Cusco,Delivered,Bank Transfer,WH-MED-02,33.0,20.4,john.d@company.co,1.3
ORD-000736,PRD-0040,LED Strip 5m,Apparel,fastship colombia,28.0,1859.39,52062.92,COP,2023-04-19,2023-04-23,Mexico,"Ciudad de México, Mexico - CP 06600",Returned,PayPal,WH-CAL-03,41.0,2.9,,4.1
ORD-000737,PRD-0023,Wireless Headset,Food & Beverage,fastship colombia,334.0,2321.5,775381.0,BRL,2022-07-20,2022-09-06,Mexico,Ciudad de México,Cancelled,Cash,WH-BOG-01,22.0,19.8,ana.m@outlook.com,2.9
ORD-000738,PRD-0034,Bluetooth Speaker,Personal Care,Logistics Pro S.A.,371.0,1254.37,465371.27,BRL,2024-06-19,2024-08-18,Colombia,Medellín,Pending,Credit Card,WH-CAL-03,42.0,29.6,,2.5
ORD-000739,PRD-0008,Office Chair Ergonomic,Electronics,Logistics Pro S.A.,259.0,2387.77,,USD,2022-04-03,2022-04-23,Brasil,São Paulo,Cancelled,Bank Transfer,WH-LIM-04,45.0,28.3,john.d@company.co,2.7
ORD-000740,PRD-0010,Wireless Headset,Food & Beverage,Logistics Pro S.A.,414.0,1571.64,650658.96,MXN,2024-05-15,2024-07-09,Peru,Lima,Cancelled,Cash,WH-LIM-04,19.0,8.5,carlos.r@yahoo.com,4.5
ORD-000741,PRD-0044,Laptop Pro 15,Electronics,Pacific Trade SAS,58.0,39.16,2271.28,MXN,2023-08-04,2023-08-20,Mexico,Monterrey,Cancelled,PayPal,WH-SCL-05,24.0,32.3,john.d@gmail.com,3.0
ORD-000742,PRD-0048,Office Chair Ergonomic,Industrial,Unknown,371.0,878.5,325923.5,USD,2024-12-22,2025-01-16,Colombia,Bogotá,In Transit,PayPal,WH-SCL-05,45.0,25.5,sofia.v@company.co,3.0
ORD-000743,PRD-0042,Laptop Pro 15,Electronics,Logistics Pro S.A.,77.0,2389.15,183964.55,BRL,2022-10-08,2022-11-23,Brasil,Rio de Janeiro,Cancelled,Cash,WH-MED-02,13.0,19.7,maria.g@gmail.com,3.4
ORD-000744,PRD-0016,Protein Powder 2kg,Electronics,FastShip Colombia,70.0,2381.05,166673.5,USD,2024-01-16,2024-02-29,Peru,Cusco,In Transit,PayPal,WH-MED-02,28.0,2.9,john.d@gmail.com,3.6
ORD-000745,PROD-001,Safety Gloves L,Food & Beverage,Pacific Trade SAS,88.0,574.23,50532.24,BRL,2023-05-26,2023-07-11,Chile,Concepción,Cancelled,Unknown,WH-LIM-04,40.0,39.5,luis.p@yahoo.com,3.5
ORD-000746,PRD-0005,Industrial Drill,Personal Care,Pacific Trade SAS,259.0,2220.3,,USD,2022-07-16,2022-07-20,Chile,Santiago,Pending,PayPal,Unknown,23.0,20.8,luis.p@gmail.com,3.0
ORD-000747,PRD-0042,Mechanical Keyboard,Apparel,Andean Freight Co.,264.0,2480.3,654799.2,MXN,2023-04-26,2023-06-15,Peru,Arequipa,delivered,Bank Transfer,WH-BOG-01,28.0,39.6,maria.g@gmail.com,4.4
ORD-000748,P-123,Protein Powder 2kg,Unknown,FastShip Colombia,27.0,1295.81,7194.88,COP,2023-07-08,2023-07-17,Chile,Valparaíso,Pending,PayPal,WH-SCL-05,15.0,17.6,ana.m@yahoo.com,2.4
ORD-000749,PRD-0039,Laptop Pro 15,Food & Beverage,Andean Freight co.,496.0,2335.56,1158437.76,MXN,2024-07-03,2024-08-19,Peru,Lima,PENDING,Cash,WH-CAL-03,27.0,0.4,sofia.v@company.co,3.4
ORD-000750,PRD-0002,Office Chair Ergonomic,Food & Beverage,Pacific Trade SAS,19457.0,1086.32,21136528.24,USD,2022-01-28,2022-01-30,Peru,Arequipa,Returned,Cash,WH-LIM-04,2.0,23.2,ana.m@yahoo.com,1.8
ORD-000748,PRD-0048,Office Chair Ergonomic,Electronics,FastShip Colombia,290.0,848.8,43401.04,USD,2024-10-15,2024-11-28,Peru,Cusco,Delivered,Bank Transfer,WH-MED-02,31.0,38.5,john.d@outlook.com,4.8
ORD-000751,PRD-0012,Coffee Maker 12cup,Apparel,Logistics Pro S.A.,324.0,701.22,227195.28,COP,2024-07-26,,Brasil,Rio de Janeiro,Returned,Credit Card,WH-CAL-03,35.0,35.3,sofia.v@outlook.com,3.2
ORD-000752,PRD-0016,Protein Powder 2kg,Industrial,Andean Freight Co.,439.0,1347.36,591491.04,BRL,2023-09-20,2023-10-18,Peru,Cusco,Returned,Cash,WH-MED-02,40.0,34.6,carlos.r@outlook.com,1.5
ORD-000753,PRD-0028,Mechanical Keyboard,Industrial,Global Cargo Ltda,57.0,2119.39,120805.23,MXN,2022-02-07,2022-02-26,Brasil,"Brasil, Brasília, 01310-100",Pending,PayPal,WH-CAL-03,36.0,13.5,sofia.v@company.co,4.9
ORD-000749,prd-0012,Industrial Drill,Apparel,FastShip Colombia,293.0,155.18,45467.74,MXN,2022-11-19,2022-12-17,Mexico,Guadalajara,In Transit,PayPal,WH-SCL-05,39.0,11.4,ana.m@company.co,3.0
ORD-000754,PRD-0017,Wireless Headset,Personal Care,Andean Freight Co.,429.0,443.95,19410.47,BRL,2024-09-02,2024-10-05,Colombia,Bogotá,Deliverd,Cash,WH-MED-02,20.0,17.3,john.d@outlook.com,3.0
ORD-000755,PRD-0040,Bluetooth Speaker,Food & Beverage,FastShip Colombia,307.0,1477.36,453549.52,COP,2022-02-26,2022-04-04,Brasil,Rio de Janeiro,Returned,Bank Transfer,WH-MED-02,31.0,29.8,luis.p@outlook.com,2.2
ORD-000756,PRD-0004,Mechanical Keyboard,Industrial,Logistics Pro S.A.,184.0,399.06,73427.04,MXN,2023-09-18,2023-10-04,Mexico,Monterrey,Cancelled,Bank Transfer,WH-SCL-05,39.0,21.1,ana.m@company.co,3.5
ORD-000757,P-123,Mechanical Keyboard,Personal Care,FastShip Colombia,39.0,1323.045,,US Dollar,2022-01-17,2022-01-22,Brasil,Brasília,In Transit,PayPal,WH-SCL-05,21.0,20.4,sofia.v@gmail.com,2.2
ORD-000758,PRD-0006,Safety Gloves L,Electronics,Global Cargo Ltda,488.0,1323.045,-243921.92,USD,2024-06-30,2024-08-23,Colombia,"Calle 101, Bogotá (Colombia) 110111",Delivered,Bank Transfer,WH-CAL-03,-10.0,15.3,ana.m@company.co,1.3
ORD-000759,PRD-0035,Mechanical Keyboard,Electronics,Logistics Pro S.A.,458.0,285.7,130850.6,BRL,2022-04-30,2022-05-26,Brasil,Rio de Janeiro,Cancelled,Cash,WH-CAL-03,23.0,20.4,john.d@gmail.com,3.8
ORD-000760,PRD-0047,Protein Powder 2kg,Personal Care,Logistics Pro S.A.,196.0,193.72,37969.12,MXN,2023-12-27,2024-01-07,Chile,Valparaíso,Pending,Cash,WH-MED-02,10.0,25.2,john.d@gmail.com,3.7
ORD-000761,PRD-0012,Running Shoes M,Industrial,Global Cargo Ltda,259.0,18.92,4900.28,USD,2024-06-18,2024-07-23,Mexico,Monterrey,In Transit,PayPal,WH-BOG-01,30.0,1.2,,4.8
ORD-000762,PRD-0001,Laptop Pro 15,Apparel,Global Cargo Ltda,247.0,1721.71,425262.37,COP,2023-04-22,2023-05-09,Chile,Santiago,In Transit,PayPal,WH-LIM-04,45.0,23.0,john.d@outlook.com,4.1
ORD-000763,PRD-0035,Laptop Pro 15,Industrial,FastShip Colombia,77.0,179.31,13806.87,USD,2024-03-26,2024-04-10,Chile,Concepción,Cancelled,Credit Card,WH-SCL-05,23.0,34.9,carlos.r@yahoo.com,3.1
ORD-000764,PRD-0004,Bluetooth Speaker,Electronics,Logistics Pro S.A.,477.0,1625.36,775296.72,COP,2023-12-08,,Peru,Cusco,In Transit,Bank Transfer,WH-CAL-03,21.0,0.1,sofia.v@company.co,4.4
ORD-000765,PRD-0001,Coffee Maker 12cup,Food & Beverage,Logistics Pro S.A.,259.0,1141.34,,USD,2023-01-21,,Colombia,Bogotá,Pending,Cash,WH-SCL-05,23.0,1.0,john.d@gmail.com,1.1
ORD-000766,PRD-0024,Office Chair Ergonomic,Apparel,Logistics Pro S.A.,397.0,2458.55,976044.35,MXN,2022-06-29,2022-07-05,Mexico,"Monterrey, Mexico - CP 06600",Delivered,Cash,WH-SCL-05,10.0,5.8,luis.p@outlook.com,1.8
ORD-000767,PRD-0024,Wireless Headset,Electronics,Logistics Pro S.A.,105.0,220.94,23198.7,USD,2023-03-31,2023-04-19,Brasil,Rio de Janeiro,Delivered,Cash,WH-CAL-03,8.0,23.3,ana.m@yahoo.com,2.8
ORD-000768,PRD-0027,Safety Gloves L,Apparel,Global Cargo Ltda,355.0,1655.23,587606.65,MXN,2022-02-25,2022-03-07,Brasil,"Brasil, Rio de Janeiro, 01310-100",Cancelled,PayPal,WH-MED-02,30.0,24.2,luis.p@gmail.com,3.1
ORD-000769,PRD-0010,Safety Gloves L,Electronics,Andean Freight co.,352.0,993.45,349694.4,BRL,2023-01-21,2023-03-06,Colombia,Cali,Delivered,PayPal,WH-SCL-05,32.0,34.6,john.d@company.co,4.1
ORD-000770,PRD-0011,LED Strip 5m,Industrial,FastShip Colombia,372.0,1323.045,-168694.56,MXN,2023-06-12,2023-07-18,Brasil,Brasília,Pending,PayPal,WH-LIM-04,5.0,1.2,ana.m@outlook.com,3.3
ORD-000771,PRD-0041,Laptop Pro 15,Unknown,FastShip Colombia,124.0,2186.86,271170.64,US Dollar,2023-11-15,2023-12-20,Mexico,Guadalajara,In Transit,Credit Card,WH-LIM-04,39.0,10.1,luis.p@yahoo.com,3.6
ORD-000772,PRD-0009,Laptop Pro 15,Industrial,Andean Freight Co.,259.0,968.56,,BRL,2024-12-11,,Brasil,Brasília,Pending,PayPal,WH-MED-02,30.0,16.8,sofia.v@gmail.com,1.9
ORD-000773,PRD-0015,Solar Panel 250W,Apparel,Pacific Trade SAS,332.0,1056.06,350611.92,USD,2022-05-04,2022-05-06,Chile,Valparaíso/Chile/8320000,Pending,Bank Transfer,WH-CAL-03,-4.0,5.9,ana.m@gmail.com,4.1
ORD-000774,PRD-0001,Laptop Pro 15,Personal Care,Global Cargo Ltda,266.0,1839.31,489256.46,COP,2022-09-01,,Brasil,Brasília,Cancelled,Bank Transfer,WH-MED-02,26.0,16.0,ana.m@gmail.com,4.6
ORD-000775,PRD-0006,Safety Gloves L,Food & Beverage,Logisticss Pro S.A.,216.0,1440.39,311124.24,MXN,2022-10-15,2022-12-13,Brasil,Rio de Janeiro,Pending,PayPal,WH-619,23.0,36.1,john.d@outlook.com,2.3
ORD-000776,PRD-0017,Mechanical Keyboard,Personal Care,FastShip Colombia,483.0,619.01,298981.83,BRL,2024-07-26,2024-09-14,Mexico,Ciudad de México,Cancelled,PayPal,WH-BOG-01,31.0,25.5,luis.p@company.co,3.0
ORD-000777,PRD-0037,Laptop Pro 15,Electronics,Global Cargo Ltda.,261.0,1591.96,415501.56,COP,2024-05-17,2024-06-25,Mexico,Monterrey,PENDING,PayPal,WH-CAL-03,17.0,14.0,sofia.v@yahoo.com,2.1
ORD-000778,PRD-0045,Laptop Pro 15,APPAREL,FastShip Colombia,231.0,2142.92,495014.52,COP,2022-09-10,2022-10-21,Mexico,Monterrey,Returned,Cash,WH-SCL-05,30.0,19.5,carlos.r@outlook.com,4.7
ORD-000779,PRD-0029,Running Shoes M,Apparel,FastShip Colombia,379.0,1978.91,750006.89,BRL,2024-10-10,2024-11-21,Chile,Santiago,Returned,Cash,WH-SCL-05,33.0,28.7,ana.m@yahoo.com,3.0
ORD-000780,PRD-0039,Mechanical Keyboard,Industrial,Andean Freight Co.,493.0,2352.25,1159659.25,COP,2023-09-04,2023-09-29,Peru,Arequipa,In Transit,Credit Card,WH-MED-02,43.0,35.5,ana.m@gmail.com,4.8
ORD-000781,PRD-0004,LED Strip 5m,Electronics,Andean Freight Co.,285.0,423.57,120717.45,MXN,2024-02-28,2024-04-27,Chile,Santiago,Pending,Cash,WH-LIM-04,29.0,29.3,john.d@outlook.com,3.3
ORD-000782,PRD-0044,Bluetooth Speaker,Apparel,Pacific Trade SAS,73.0,2110.27,154049.71,BRL,2024-12-17,2024-12-21,Colombia,Bogotá,Delivered,Bank Transfer,WH-LIM-04,23.0,11.1,carlos.r@company.co,4.2
ORD-000783,PRD-0004,Mechanical Keyboard,Unknown,Global Cargo Ltda,356.0,2115.75,753207.0,BRL,2023-01-30,2023-03-02,Colombia,Medellín,Returnned,Credit Card,WH-MED-02,20.0,28.1,sofia.v@gmail.com,4.8
ORD-000784,PRD-0030,Safety Gloves L,Food & Beverage,Andean Freight Co.,297.0,947.69,281463.93,USD,2022-04-14,2022-05-23,Peru,Arequipa,Returnned,Credit Card,WH-SCL-05,29.0,4.2,ana.m@gmail.com,3.2
ORD-000785,PRD-0005,Wireless Headset,Electronics,Pacific Trade SAS,261.0,1140.9,297774.9,BRL,2024-06-01,2024-06-18,Mexico,Ciudad de México/Mexico/06600,PENDING,Cash,WH-BOG-01,14.0,29.1,ana.m@company.co,1.1
ORD-000786,PRD-0019,Running Shoes M,Electronics,Andean Freight Co.,340.0,2266.26,770528.4,USD,2023-04-02,2023-05-12,Colombia,Bogotá,Returned,Credit Card,WH-BOG-01,19.0,13.9,carlos.r@yahoo.com,3.3
ORD-000787,PRD-0041,Office Chair Ergonomic,Personal Care,Unknown,26.0,2231.88,58028.88,USD,2024-05-28,2024-07-14,Colombia,Medellín,Pending,Credit Card,WH-BOG-01,34.0,6.1,,3.4
ORD-000788,PRD-0012,Coffee Maker 12cup,Electroniics,Pacific Trade SAS,223.0,762.85,170115.55,USD,2023-07-08,2023-09-02,Mexico,Ciudad de México,Delivered,PayPal,WH-SCL-05,29.0,30.4,john.d@yahoo.com,4.0
ORD-000789,PRD-0045,Coffee Maker 12cup,Personal Care,Global Cargo Ltda,52.0,530.75,27599.0,MXN,2023-05-24,2023-06-24,Chile,Concepción,Pending,Cash,WH-MED-02,45.0,22.8,luis.p@company.co,3.0
ORD-000790,PRD-0001,Running Shoes M,Food & Beverage,Global Cargo Ltda,440.0,916.46,403242.4,COP,2023-01-23,2023-01-25,Brasil,Rio de Janeiro,Returned,Cash,WH-MED-02,43.0,18.4,john.d@yahoo.com,1.1
ORD-000791,PRD-0050,Office Chair Ergonomic,Industrial,Andean Freight Co.,377.0,1477.33,556953.41,US Dollar,2023-11-13,2024-01-12,Colombia,Cali,In Transit,PayPal,WH-CAL-03,32.0,32.3,john.d@company.co,3.0
ORD-000792,PRD-0018,Running Shoes M,Apparel,Andean Freight Co.,452.0,1427.9,645410.8,MXN,2023-11-28,2024-01-10,Chile,Concepción,Returned,PayPal,WH-809,45.0,30.0,sofia.v@gmail.com,3.6
ORD-000793,PRD-0041,Laptop Pro 15,Apparel,Pacific Trade SAS,259.0,1909.7,,USD,2024-12-11,2024-12-12,Brasil,São Paulo,Cancelled,Unknown,WH-BOG-01,36.0,31.3,ana.m@yahoo.com,4.4
ORD-000794,PRD-0032,Running Shoes M,Electronics,Pacific Trade SAS,124.0,2421.57,300274.68,MXN,2022-12-28,2023-02-15,Chile,Valparaíso,Delivered,Bank Transfer,WH-LIM-04,20.0,5.2,ana.m@gmail.com,3.8
ORD-000795,PRD-0021,Solar Panel 250W,Food & Beverage,Andean Freight Co.,444.0,2221.04,986141.76,COP,2022-07-18,,Peru,Lima,Cancelled,Bank Transfer,WH-BOG-01,3.0,26.1,luis.p@outlook.com,3.0
ORD-000796,PRD-0025,Office Chair Ergonomic,Industrial,FastShip Colombia,293.0,762238.26,223335810.18,MXN,2023-04-14,2023-04-16,Mexico,Guadalajara,Returned,Credit Card,WH-CAL-03,22.0,5.0,carlos.r@yahoo.com,3.0
ORD-000797,PRD-0037,LED Strip 5m,Personal Care,fastship colombia,186.0,1472.17,273823.62,US Dollar,2022-02-26,2022-03-24,Peru,Lima,Returned,Credit Card,WH-BOG-01,41.0,33.7,sofia.v@outlook.com,1.2
ORD-000798,PRD-0039,Laptop Pro 15,Food & Beverage,Pacific Trade SAS,250.0,304.36,76090.0,COP,2024-03-09,2024-04-19,Brasil,Rio de Janeiro,Returned,Cash,WH-LIM-04,41.0,20.0,,3.2
ORD-000799,PRD-0015,Running Shoes M,Industrial,Global Cargo Ltda,59.0,742.11,43784.49,MXN,2024-01-25,2024-01-29,Chile,Valparaíso,Cancelled,Cash,WH-MED-02,38.0,3.7,luis.p@yahoo.com,2.1
ORD-000800,PRD-0003,Wireless Headset,Electronics,Logistics Pro S.A.,104.0,237.8,24731.2,USD,2023-12-11,2024-04-01,Colombia,"Colombia, Bogotá, 110111",IN TRANSIT,Bank Transfer,WH-SCL-05,40.0,36.2,,4.1
ORD-000801,PRD-0018,Mechanical Keyboard,Food & Beverage,Andean Freight Co.,30.0,2214.82,66444.6,COP,2023-12-31,,Chile,Concepción,Unknown,Cash,WH-MED-02,21.0,9.8,sofia.v@company.co,4.9
ORD-000802,PRD-0034,Laptop Pro 15,Personal Care,Global Cargo Ltda,376.0,1407.22,529114.72,usd,2024-08-30,2024-09-09,Colombia,Cali,Unknown,Unknown,WH-LIM-04,32.0,12.3,ana.m@gmail.com,2.7
ORD-000803,PRD-0016,Office Chair Ergonomic,Food & Beverage,Global Cargo Ltda,378.0,422.66,159765.48,USD,2023-01-26,,Colombia,Medellín,Delivered,Cash,WH-MED-02,-3.0,9.2,ana.m@company.co,4.0
ORD-000799,PRD-0041,Office Chair Ergonomic,Unknown,FastShip Colombia,237.0,192.74,45679.38,USD,2023-01-21,2023-03-08,Chile,"Santiago, Chile - CP 8320000",Cancelled,Bank Transfer,WH-308,15.0,11.2,ana.m@outlook.com,3.6
ORD-000804,PRD-0021,Bluetooth Speaker,Electronics,Andean Freight co.,24.0,1270.22,30485.28,MXN,2024-06-06,,Brasil,Brasília,In Transit,PayPal,WH-SCL-05,30.0,1.4,maria.g@company.co,3.8
ORD-000805,PRD-0009,Wireless Headset,Electronics,Unknown,404.0,206.86,83571.44,COP,2024-09-04,2024-10-01,Mexico,Monterrey,In Transit,Credit Card,WH-MED-02,45.0,37.3,carlos.r@company.co,1.3
ORD-000806,PRD-0030,Running Shoes M,Electronics,Global Cargo Ltda,301.0,1330.06,400348.06,COP,2023-11-05,2023-12-24,Mexico,Ciudad de México,Returned,PayPal,WH-CAL-03,38.0,37.9,maria.g@outlook.com,1.3
ORD-000807,PRD-0050,Wireless Headset,electronics,Logistics Pro S.A.,142.0,2219.0,14743.4,COP,2022-03-18,2022-04-14,Chile,Concepción,Cancelled,PayPal,WH-MED-02,29.0,28.1,sofia.v@outlook.com,3.3
ORD-000808,PRD-0050,Protein Powder 2kg,Food & Beverage,Andean Freight Co.,428.0,2152.28,921175.84,BRL,2024-07-16,2024-08-19,Mexico,Guadalajara,Cancelled,Bank Transfer,WH-SCL-05,40.0,11.3,maria.g@outlook.com,1.6
ORD-000809,PRD-0012,Bluetooth Speaker,Electronics,Logistics Pro S.A.,302.0,2482.13,749603.26,COP,2024-10-02,2024-10-30,Colombia,Medellín,Delivered,Credit Card,WH-BOG-01,33.0,27.1,carlos.r@yahoo.com,1.7
ORD-000810,PRD-0026,Industrial Drill,Personal Care,Pacific Trade SAS,259.0,1323.045,,USD,2023-11-22,2023-12-26,Brasil,"Brasília, Brasil - CP 01310-100",Cancelled,PayPal,WH-BOG-01,6.0,32.2,john.d@company.co,1.3
ORD-000811,PRD-0025,Bluetooth Speaker,Food & Beverage,Andean Freight Co.,191.0,2033.11,388324.01,BRL,2024-03-30,2024-05-15,Colombia,Medellín,Delivered,Credit Card,WH-CAL-03,7.0,4.8,ana.m@gmail.com,3.4
ORD-000812,PRD-0045,Coffee Maker 12cup,Apparel,Andean Freightt Co.,426.0,107.1,45624.6,BRL,2022-09-26,2022-11-07,Brasil,Brasília,Delivered,Cash,WH-CAL-03,30.0,19.5,sofia.v@yahoo.com,4.5
ORD-000813,PRD-0006,Bluetooth Speaker,Personal Care,Logistics Pro S.A.,84.0,2255.88,189493.92,COP,2024-02-12,2024-03-20,Mexico,Guadalajara,Returned,PayPal,Unknown,15.0,38.2,john.d@gmail.com,1.2
ORD-000814,PRD-0030,Coffee Maker 12cup,Apparell,FastShip Colombia,236.0,2262.55,533961.8,COP,2022-09-11,2022-09-12,Chile,Concepción,Pending,Credit Card,Unknown,32.0,20.4,carlos.r@yahoo.com,4.2
ORD-000815,PRD-0026,Protein Powder 2kg,Industrial,Andean Freight Co.,35.0,1101.9,38566.5,USD,2024-04-06,2024-05-25,Mexico,Ciudad de México,In Transit,PayPal,WH-SCL-05,40.0,32.4,carlos.r@outlook.com,4.2
ORD-000816,PRD-0042,Industrial Drill,Industrial,Logistics Pro S.A.,460.0,2293.22,1054881.2,USD,2023-12-29,2023-12-31,Brasil,Rio de Janeiro,Delivered,Bank Transfer,WH-CAL-03,18.0,12.5,john.d@yahoo.com,1.4
ORD-000817,PRD-0047,Bluetooth Speaker,Apparel,Pacific Trade SAS,408.0,1038.35,423646.8,COP,2024-01-16,2024-01-21,Colombia,Bogotá,Cancelled,Bank Transfer,WH-MED-02,28.0,14.5,sofia.v@gmail.com,4.9
ORD-000818,PRD-0017,Coffee Maker 12cup,Personal Care,Pacific Trade SAS,154.0,852.43,131274.22,COP,2023-12-04,2024-01-01,Peru,Cusco,delivered,Credit Card,WH-SCL-05,22.0,30.6,john.d@gmail.com,3.0
ORD-000819,PRD-0009,LED Strip 5m,Food & Beverage,Global Cargo Ltda,331.0,1806.44,597931.64,BRL,2022-11-15,2022-11-30,Chile,Valparaíso,Pending,Bank Transfer,WH-CAL-03,11.0,8.4,carlos.r@company.co,2.4
ORD-000820,PRD-9999,Safety Gloves L,Apparel,FastShip Colombia,394.0,1813.44,714495.36,MXN,2024-10-16,2024-12-02,Mexico,Ciudad de México,Pending,Credit Card,WH-SCL-05,29.0,7.5,carlos.r@outlook.com,2.0
ORD-000821,PRD-0044,Office Chair Ergonomic,Personal Care,Global Cargo Ltda,259.0,397.63,,BRL,2024-08-15,,Colombia,Cali,Cancelled,Credit Card,WH-BOG-01,22.0,5.1,luis.p@gmail.com,1.1
ORD-000822,PRD-0035,Coffee Maker 12cup,Electronics,Global Cargo Ltda,72607.0,2272.77,165019011.39,USD,2022-09-05,2022-09-18,Mexico,Monterrey,Cancelld,Cash,WH-BOG-01,26.0,19.3,luis.p@yahoo.com,1.5
ORD-000823,PRD-0000,Office Chair Ergonomic,Apparel,Logisticss Pro S.A.,269.0,1424.01,41956.28,USD,2024-02-24,2024-03-13,Chile,Valparaíso,In Transit,PayPal,WH-CAL-03,18.0,1.9,sofia.v@yahoo.com,3.5
ORD-000824,PRD-0008,Laptop Pro 15,Personal Care,Pacific Trade SAS,377.0,2175.39,820122.03,MXN,2024-07-19,2024-07-21,Mexico,Guadalajara,Returned,Cash,WH-BOG-01,38.0,23.4,ana.m@outlook.com,1.9
ORD-000825,PROD-001,Safety Gloves L,Unknown,Logistics Pro S.A.,30172.0,658.42,19865848.24,BRL,2023-08-19,2023-09-16,Mexico,Ciudad de México,In Transit,Cash,WH-MED-02,44.0,30.7,john.d@gmail.com,4.5
ORD-000826,PRD-0024,Solar Panel 250W,Electronics,Andean Freight Co.,360.0,2250.46,810165.6,BRL,2024-05-01,2024-06-29,Colombia,Medellín,Cancelled,Credit Card,Unknown,42.0,29.5,maria.g@outlook.com,3.3
ORD-000827,PRD-0012,Industrial Drill,Personal Care,Andean Freight Co.,192.0,565.26,108529.92,COP,2024-10-09,,Colombia,Medellín,Cancelled,Credit Card,WH-BOG-01,43.0,8.9,ana.m@yahoo.com,1.4
ORD-000828,PRD-0046,Industrial Drill,Personal Care,FastShip Colombia,466.0,266665.49,124266118.34,MXN,2024-04-16,2024-06-06,Chile,Valparaíso,In Transit,Bank Transfer,WH-LIM-04,4.0,20.0,maria.g@outlook.com,1.4
ORD-000829,PRD-0007,Solar Panel 250W,Unknown,FastShip Colombia,155.0,1597.79,247657.45,BRL,2022-12-12,2023-01-17,Brasil,São Paulo,In Transit,Bank Transfer,WH-SCL-05,26.0,20.4,sofia.v@outlook.com,3.9
ORD-000830,PRD-0026,Bluetooth Speaker,Electronics,Andean Freight Co.,74.0,1138.42,84243.08,USD,2022-02-17,2022-03-06,Chile,Valparaíso,Cancelled,Credit Card,WH-BOG-01,32.0,14.0,maria.g@outlook.com,4.0
ORD-000831,PRD-0001,LED Strip 5m,Electronics,Global Cargo Ltda,393.0,735.79,289165.47,USD,2022-12-13,2023-01-24,Chile,Concepción,Delivered,PayPal,WH-LIM-04,25.0,7.8,,2.9
ORD-000832,PRD-0034,Laptop Pro 15,APPAREL,Pacific Trade SAS,134.0,817.85,109591.9,COP,2024-08-09,,Brasil,São Paulo,In Transit,PayPal,WH-LIM-04,23.0,20.4,,3.0
